date,VOO,QQQ,IWM,DIA,XLK,XLF,XLV,XLY,XLP,XLI,XLU,XLE,XLRE,XLB
2013-02-12,155.1439378356893,22692.58542872315,21786.965475079345,0.0,0.03885699920554896,22086.1302152153,23785.571050000002,313.782174999998,2.471039909355371,0.0,0.003693999867133471,0.0,0.0,0.0
2013-02-13,155.27771340179035,22772.99546499024,21877.84531482544,0.0,0.03884399890800291,22036.553193700696,23769.073059332277,314.4622977737407,2.473679969780168,0.0,0.003693999867133471,0.0,0.0,0.0
2013-02-14,155.50064999999591,22766.29313752442,21932.84980504761,0.0,0.03873999900718769,22110.91799846077,23818.56912924881,314.5859586040477,2.4789600906297617,0.0,0.0036639999433911745,0.0,0.0,0.0
2013-02-15,155.30001216430256,22699.285200000006,21940.024145111085,0.0,0.03871400089164881,22011.765410455228,23873.56383008347,314.956917509077,2.4822600402757478,0.0,0.003672000126506308,0.0,0.0,0.0
2013-02-19,156.3701146392781,22863.456436267094,22133.74044984131,0.0,0.03897399940391023,22222.464478089045,24022.05203983307,316.1316836040477,2.507340110771278,0.0,0.0037040000960273877,0.0,0.0,0.0
2013-02-20,154.43053051604818,22511.660929980473,21722.394589904787,0.0,0.03844099960228812,21887.825039204217,23868.065199165347,311.30900556564137,2.502719879142874,0.0,0.0036970001265365093,0.0,0.0,0.0
2013-02-21,153.69484144286704,22270.428264990238,21511.93755015869,0.0,0.03812899989984248,21714.30910146227,23758.073699582674,308.7121988868694,2.510640060417264,0.0,0.0036810001417759697,0.0,0.0,0.0
2013-02-22,155.03247804107258,22494.907667504885,21770.224740063477,0.0,0.038597000693287545,21986.97762720976,23862.564470333866,310.443403339384,2.525159889213607,0.0,0.003718000035009144,0.0,0.0,0.0
2013-02-25,152.11196948394377,22216.819870019535,21289.52388517456,0.0,0.03805100059411938,21392.065009223843,23598.58613008347,305.6207488868694,2.4908401107713276,0.0,0.003684999851863809,0.0,0.0,0.0
2013-02-26,153.13749144286706,22300.581070019536,21373.22938485718,0.0,0.03827200069329586,21503.61003382845,23659.081559749604,308.65035667877004,2.4967801208421103,0.0,0.003695999912912254,0.0,0.0,0.0
2013-02-27,155.0547768035848,22528.411636267094,21598.033280126954,0.0,0.038597000693287545,21838.24947271328,23917.56126908188,313.3493738868694,2.5152600402756486,0.0,0.0037299999282121173,0.0,0.0,0.0
2013-02-28,21415.89241431274,0.0,0.0,0.0,0.0,16330.309069609451,26900.464667345812,314.89509888686933,28417.223636838906,0.0,4.521767369855606e-12,0.0,0.0,0.0
2013-03-01,21471.382080390926,0.0,0.0,0.0,0.0,16376.727915386009,27104.770762246706,315.63704028281967,28514.211544711296,0.0,4.530223750656443e-12,0.0,0.0,0.0
2013-03-04,21591.609298234554,0.0,0.0,0.0,0.0,16515.985542615796,27253.358945407486,318.41934999999796,28730.56524477195,0.0,4.576130147031122e-12,0.0,0.0,0.0
2013-03-05,21776.574067843623,0.0,0.0,0.0,0.0,16655.24316984558,27488.62258469162,321.634460830305,28827.55315264434,0.0,4.600291432535594e-12,0.0,0.0,0.0
2013-03-06,21816.649023139948,0.0,0.0,0.0,0.0,16766.649489609434,27544.342858160784,321.38713916969095,28760.40811580543,0.0,4.597875257901328e-12,0.0,0.0,0.0
2013-03-07,21856.726330390924,0.0,0.0,0.0,0.0,16887.339578528597,27525.76785918503,321.94360111312665,28760.40811580543,0.0,4.57733800392916e-12,0.0,0.0,0.0
2013-03-08,21943.043066078182,0.0,0.0,0.0,0.0,16933.759514205267,27575.298040814974,325.34419139594826,28812.631717127602,0.0,4.587002702466225e-12,0.0,0.0,0.0
2013-03-11,22023.195328625483,0.0,0.0,0.0,0.0,17063.73337227974,27717.693770407488,326.1479749999979,28842.47458816108,0.0,4.597875257901328e-12,0.0,0.0,0.0
2013-03-12,21973.87013568725,0.0,0.0,0.0,0.0,16970.895680726626,27841.5168627533,325.22053056564124,28812.631717127602,0.0,4.585794384729996e-12,0.0,0.0,0.0
2013-03-13,22004.69720529632,0.0,0.0,0.0,0.0,17017.31452650318,27847.706954592515,327.0135772262553,28887.238894711296,0.0,4.606331638702165e-12,0.0,0.0,0.0
2013-03-14,22121.843362547297,0.0,0.0,0.0,0.0,17128.720846267035,27872.47204540749,327.3845597171763,28984.223956610862,0.0,4.615995876401039e-12,0.0,0.0,0.0
2013-03-15,22091.016292938228,0.0,0.0,0.0,0.0,17128.720846267035,27692.928679592515,325.1587119434336,28715.646655228036,0.0,4.606331638702165e-12,0.0,0.0,0.0
2013-03-18,21970.78672313995,0.0,0.0,0.0,0.0,16961.610821671202,27513.385313777544,322.6855425090769,28626.1180421276,0.0,4.580962035461464e-12,0.0,0.0,0.0
2013-03-19,21918.380469609066,0.0,0.0,0.0,0.0,16868.772040217973,27531.960312753297,320.39787611312664,28864.855318449776,0.0,4.593042908632795e-12,0.0,0.0,0.0
2013-03-20,22069.43475706176,0.0,0.0,0.0,0.0,16980.178359981823,27761.031498469165,324.1076066787699,29140.89760655021,0.0,4.6268684318361424e-12,0.0,0.0,0.0
2013-03-21,21890.636812547298,0.0,0.0,0.0,0.0,16775.934348664858,27606.253223469164,321.38713916969095,29051.368993449774,0.0,4.6039154640678985e-12,0.0,0.0,0.0
2013-03-22,21946.126478625483,0.0,0.0,0.0,0.0,16878.056899273397,27816.751771938325,325.34419139594826,29319.949140805427,0.0,4.611163527132507e-12,0.0,0.0,0.0
2013-03-25,21884.469987452692,0.0,0.0,0.0,0.0,16831.638053496838,27736.26640765419,324.7877294525126,29297.56841051673,0.0,4.601499289433632e-12,0.0,0.0,0.0
2013-03-26,22047.85557313995,0.0,0.0,0.0,0.0,16943.043283360577,28058.205503061676,326.39529666061196,29573.60785264434,0.0,4.6449895111740445e-12,0.0,0.0,0.0
2013-03-27,22035.526626860043,0.0,0.0,0.0,0.0,16859.489360962772,28200.601232654193,326.518957490919,29551.227122355645,0.0,4.666734622044251e-12,0.0,0.0,0.0
2013-03-28,29051.194648492426,0.0,0.0,0.0,0.0,19920.40139196539,23576.940796464158,327.69369999999793,25366.04203697013,0.0,4.723513113015842e-12,0.0,0.0,0.0
2013-04-01,28970.092606030266,0.0,0.0,0.0,0.0,19821.947682000162,23638.51223641434,325.22053056564124,25353.285374999996,0.0,4.712640557580739e-12,0.0,0.0,0.0
2013-04-02,29112.02272726135,0.0,0.0,0.0,0.0,19942.279708793165,23982.290187221148,327.94102166061197,25627.547524646754,0.0,4.728345462284374e-12,0.0,0.0,0.0
2013-04-03,28820.05042424621,0.0,0.0,0.0,0.0,19614.102387896062,23838.620884243013,324.9113902828196,25346.908260557168,0.0,4.715056732215005e-12,0.0,0.0,0.0
2013-04-04,28933.594521231073,0.0,0.0,0.0,0.0,19789.130206758502,23946.371393486024,326.76625556564125,25480.84956161689,0.0,4.759755271691646e-12,0.0,0.0,0.0
2013-04-05,28820.05042424621,0.0,0.0,0.0,0.0,19723.49525627518,23812.96628070717,325.1587119434336,25295.881612676614,0.0,4.7802920648256235e-12,0.0,0.0,0.0
2013-04-08,28998.478630276484,0.0,0.0,0.0,0.0,19920.40139196539,23833.49074646416,328.8684425090769,25582.90042429351,0.0,4.816533762663237e-12,0.0,0.0,0.0
2013-04-09,29103.91066670837,0.0,0.0,0.0,0.0,19975.09846827507,23910.454557071687,328.0028402828196,25557.387100353237,0.0,4.80203717569583e-12,0.0,0.0,0.0
2013-04-10,29460.767078768917,0.0,0.0,0.0,0.0,20248.57999710274,24310.673810049822,331.8362316787699,25748.73216373634,0.0,4.8406950481677095e-12,0.0,0.0,0.0
2013-04-11,29558.090148492425,0.0,0.0,0.0,0.0,20292.336630758287,24546.699294292834,334.6185413959482,25869.91923591041,0.0,4.8515676036028125e-12,0.0,0.0,0.0
2013-04-12,29493.20913329162,0.0,0.0,0.0,0.0,20204.822079206944,24592.878363585663,336.4115880565622,25965.59055105972,0.0,4.872104857574981e-12,0.0,0.0,0.0
2013-04-15,28820.05042424621,0.0,0.0,0.0,0.0,19778.191048344615,24146.481998635485,327.5700391696909,25551.00998591041,0.0,4.80203717569583e-12,0.0,0.0,0.0
2013-04-16,29225.56682424621,0.0,0.0,0.0,0.0,20084.49005241394,24495.39008722115,332.26905637779026,26029.37386091041,0.0,4.860023984403649e-12,0.0,0.0,0.0
2013-04-17,28795.720430276484,0.0,0.0,0.0,0.0,19712.554813621045,24382.507482878496,328.8684425090769,25806.135926059716,0.0,4.832238667366873e-12,0.0,0.0,0.0
2013-04-18,28560.52017575378,0.0,0.0,0.0,0.0,19504.709519516946,24084.90860136452,325.28237277374063,25755.11171126365,0.0,4.8479435720705084e-12,0.0,0.0,0.0
2013-04-19,28864.65747575378,0.0,0.0,0.0,0.0,19778.191048344615,24423.55445707169,329.17760637779026,26156.93561444282,0.0,4.920426967745735e-12,0.0,0.0,0.0
2013-04-22,28994.422599999994,0.0,0.0,0.0,0.0,19800.06936517239,24572.353897828678,330.59967054748324,26220.718924293513,0.0,4.914386761579165e-12,0.0,0.0,0.0
2013-04-23,29302.615930276483,0.0,0.0,0.0,0.0,20161.065445551398,24726.28347636452,333.9384186222055,26424.820649646754,0.0,4.926467173912306e-12,0.0,0.0,0.0
2013-04-24,29310.72489698486,0.0,0.0,0.0,0.0,20281.3974723444,24300.41157717133,334.18574028281955,26003.860536970133,0.0,4.9421720786159414e-12,0.0,0.0,0.0
2013-04-25,29440.490021231075,0.0,0.0,0.0,0.0,20401.728214897157,24397.899853535844,337.0298686222055,26086.77762323379,0.0,4.943379935513979e-12,0.0,0.0,0.0
2013-04-26,29375.609006030267,0.0,0.0,0.0,0.0,20314.21494758606,24392.76971575699,335.5459858303049,26080.398075706475,0.0,4.950628459416778e-12,0.0,0.0,0.0
2013-04-29,29566.202209045405,0.0,0.0,0.0,0.0,20401.728214897157,24469.73352636452,336.72072833938387,26163.31516197013,0.0,4.991702506522924e-12,0.0,0.0,0.0
2013-04-30,0.0,0.0,0.0,0.0,0.0,19920.368750030997,22951.042036906434,337.64817277374055,23996.255557069773,0.0,30853.990121272283,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,19696.665000465397,22708.584386906437,335.8551261131265,23972.81196436691,0.0,30548.652656908424,0.0,0.0,0.0
2013-05-02,0.0,0.0,0.0,0.0,0.0,19867.104999687195,22960.738715077976,339.13205556564117,24060.73046781654,0.0,30511.416935089117,0.0,0.0,0.0
2013-05-03,0.0,0.0,0.0,0.0,0.0,20080.15749988842,23115.91146309357,343.39827166061184,24166.23446068992,0.0,30451.83750745545,0.0,0.0,0.0
2013-05-06,0.0,0.0,0.0,0.0,0.0,20293.20874950266,22965.588903968815,344.51119554748317,23990.395217873378,0.0,30027.34402872773,0.0,0.0,0.0
2013-05-07,0.0,0.0,0.0,0.0,0.0,20399.73625019026,23038.32508908577,347.41714250907677,24172.0970358036,0.0,30317.786636183173,0.0,0.0,0.0
2013-05-08,0.0,0.0,0.0,0.0,0.0,20570.17749999905,23106.21478492203,347.6644641696908,24201.403203620142,0.0,30049.684893638616,0.0,0.0,0.0
2013-05-09,0.0,0.0,0.0,0.0,0.0,20421.041250092985,23135.308519046786,348.28276832122583,24031.424299999995,0.0,29595.404541997534,0.0,0.0,0.0
2013-05-10,0.0,0.0,0.0,0.0,0.0,20506.26250029087,23363.21930198441,351.0032358303048,24125.205378563303,0.0,29662.429977633674,0.0,0.0,0.0
2013-05-13,0.0,0.0,0.0,0.0,0.0,20570.17749999905,23557.186161906437,351.0650544525124,24166.23446068992,0.0,29506.035400547033,0.0,0.0,0.0
2013-05-14,0.0,0.0,0.0,0.0,0.0,20921.713750154973,23794.793623015597,354.65114777374043,24453.440271493524,0.0,29707.11170745545,0.0,0.0,0.0
2013-05-15,0.0,0.0,0.0,0.0,0.0,21113.45999986649,23920.872636906435,356.5678316787697,24693.754425056835,0.0,29990.108306908423,0.0,0.0,0.0
2013-05-16,0.0,0.0,0.0,0.0,0.0,20974.976249911786,23673.5647980156,352.4252999999978,24547.221350056832,0.0,29744.347429274756,0.0,0.0,0.0
2013-05-17,0.0,0.0,0.0,0.0,0.0,21251.942499234203,23809.340490077975,355.8258902828194,24582.387857069774,0.0,30027.34402872773,0.0,0.0,0.0
2013-05-20,0.0,0.0,0.0,0.0,0.0,21294.555000213626,23644.469214085773,354.77480860404745,24330.35078919639,0.0,29878.398300547033,0.0,0.0,0.0
2013-05-21,0.0,0.0,0.0,0.0,0.0,21347.81749997044,23901.475580953218,356.3823522262551,24353.796617816537,0.0,29937.9777281807,0.0,0.0,0.0
2013-05-22,0.0,0.0,0.0,0.0,0.0,21124.11249981785,23901.475580953218,352.98176194343347,24312.76753568992,0.0,29431.563956908423,0.0,0.0,0.0
2013-05-23,0.0,0.0,0.0,0.0,0.0,20996.2825004015,23891.77705297661,352.23982054748313,24213.126117930216,0.0,29230.487650000006,0.0,0.0,0.0
2013-05-24,0.0,0.0,0.0,0.0,0.0,21017.587500304224,23819.039018054584,351.18871528281943,24441.71735718345,0.0,28917.704177633674,0.0,0.0,0.0
2013-05-28,0.0,0.0,0.0,0.0,0.0,21230.637499331475,24061.496668054584,354.5893055656411,24482.746439310067,0.0,28582.57699945298,0.0,0.0,0.0
2013-05-29,0.0,0.0,0.0,0.0,0.0,21230.637499331475,23683.263325992204,350.94139362220545,24013.841046493526,0.0,28158.083520725257,0.0,0.0,0.0
2013-05-30,0.0,0.0,0.0,0.0,0.0,21486.302500512127,23852.98294107018,350.94139362220545,23920.059967930218,0.0,28232.554964363866,0.0,0.0,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.0,22899.875444487767,22072.286149021915,346.98434139594815,23583.54217574119,0.0,23040.359346607213,0.0,0.0,0.0
2013-06-03,0.0,0.0,0.0,0.0,0.0,22922.959772329716,22191.570232961658,348.5300663959481,23842.638713369364,0.0,23089.27609366036,0.0,0.0,0.0
2013-06-04,0.0,0.0,0.0,0.0,0.0,22715.199466720012,22053.934212989047,347.2934816787698,23848.526249999995,0.0,23009.786088125235,0.0,0.0,0.0
2013-06-05,0.0,0.0,0.0,0.0,0.0,22345.846156152347,21732.782332961655,341.5434063777902,23559.987536630626,0.0,22807.998383481983,0.0,0.0,0.0
2013-06-06,0.0,0.0,0.0,0.0,0.0,22657.48864711514,22049.347104049302,345.1294761131265,23660.093629703515,0.0,23077.04865633965,0.0,0.0,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.0,23049.926285524754,22251.213150000003,351.43603694343346,23954.519879703515,0.0,23217.687511428838,0.0,0.0,0.0
2013-06-10,0.0,0.0,0.0,0.0,0.0,23061.46844944573,22283.328162989044,350.38493167876976,23954.519879703515,0.0,23211.57146017838,0.0,0.0,0.0
2013-06-11,0.0,0.0,0.0,0.0,0.0,22680.57297495709,22191.570232961658,346.92252277374047,23895.635528221123,0.0,23058.70283517838,0.0,0.0,0.0
2013-06-12,0.0,0.0,0.0,0.0,0.0,22438.184822552303,21966.765142038348,343.0891313777902,23777.86457896232,0.0,22832.45792330361,0.0,0.0,0.0
2013-06-13,0.0,0.0,0.0,0.0,0.0,22865.248952724844,22306.267207961657,349.51932945251247,24025.18155074119,0.0,23205.457741518025,0.0,0.0,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.0,22565.14998071518,22269.565086032868,348.40640556564114,23966.2971992588,0.0,23236.031000000006,0.0,0.0,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,22784.45380527802,22320.03203505478,350.32311305656214,24178.284458665843,0.0,23309.407286874775,0.0,0.0,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,22934.50193625069,22508.1350040493,353.9092063777901,24266.610985889427,0.0,23468.391963125236,0.0,0.0,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,22622.862155352213,22150.279251956177,349.89031194343346,23783.75211559295,0.0,22930.293750000004,0.0,0.0,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,22138.085850542644,21581.38323603287,340.7396227737405,23065.351346778865,0.0,22282.12994026757,0.0,0.0,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.0,22068.832867016794,21696.08021103287,340.3068216606119,23218.454254703516,0.0,22343.27878982163,0.0,0.0,0.0
2013-06-24,0.0,0.0,0.0,0.0,0.0,21676.39522860718,21512.56435097809,337.2153716606119,23124.237944555276,0.0,22324.93296866036,0.0,0.0,0.0
2013-06-25,0.0,0.0,0.0,0.0,0.0,22080.373675905612,21622.674217038348,340.2449794525125,23159.569903221123,0.0,22618.44278133965,0.0,0.0,0.0
2013-06-26,0.0,0.0,0.0,0.0,0.0,22299.67750046845,21934.650129049303,344.51119554748317,23400.99933836936,0.0,22905.834210178382,0.0,0.0,0.0
2013-06-27,0.0,0.0,0.0,0.0,0.0,22588.234308557134,22012.64323198357,347.47898471717616,23506.990721778864,0.0,22954.75328982163,0.0,0.0,0.0
2013-06-28,0.0,0.0,23324.62,0.0,0.0,20856.553959776407,25561.576038694766,348.7155694343545,140.47939751586478,0.0,0.0,23369.802580842592,0.0,0.0
2013-07-01,0.0,0.0,23704.54724029541,0.0,0.0,20920.89231848574,25631.3729751606,351.1268966606118,141.50634875793017,0.0,0.0,23536.94219616852,0.0,0.0
2013-07-02,0.0,0.0,23584.31724029541,0.0,0.0,20942.339696926123,25577.68223630524,351.7451772262551,141.68340605620898,0.0,0.0,23587.680682662965,0.0,0.0
2013-07-03,0.0,0.0,23632.40850646973,0.0,0.0,20878.000079346184,25540.099743152623,353.35274443435446,141.40011708068408,0.0,0.0,23572.75880392685,0.0,0.0
2013-07-05,0.0,0.0,23966.647759704592,0.0,0.0,21253.310948429113,25889.082377389528,357.18613583030475,141.75423167724168,0.0,0.0,23865.253130747224,0.0,0.0
2013-07-08,0.0,0.0,24062.83212661743,0.0,0.0,21414.159362943654,26034.044300160604,360.52490749091874,143.17071708068403,0.0,0.0,24020.45615392685,0.0,0.0
2013-07-09,0.0,0.0,24286.46,0.0,0.0,21596.45137928677,26109.20928646584,361.9469716606117,144.23307437896278,0.0,0.0,24265.19728084259,0.0,0.0
2013-07-10,0.0,0.0,24353.788506469726,0.0,0.0,21467.7746618681,26281.015554618458,362.317930565641,144.4101316772416,0.0,0.0,24115.96483084259,0.0,0.0
2013-07-11,0.0,0.0,24639.936493530273,0.0,0.0,21671.5153155222,26619.260041084293,367.51156750907666,146.67649751586458,0.0,0.0,24309.96519415741,0.0,0.0
2013-07-12,0.0,0.0,24690.432873382568,0.0,0.0,21821.638152510648,26780.32816146584,369.242795547483,146.71191708068392,0.0,0.0,24447.26105201111,0.0,0.0
2013-07-15,0.0,0.0,24906.84724029541,0.0,0.0,21918.148208315855,26807.172506847386,368.3153511131263,146.92439394378204,0.0,0.0,24426.36632298889,0.0,0.0
2013-07-16,0.0,0.0,24781.807012939455,0.0,0.0,21832.36121229554,26651.47243630524,366.3368249999977,146.39320854033969,0.0,0.0,24277.133872988892,0.0,0.0
2013-07-17,0.0,0.0,24877.991379852298,0.0,0.0,21928.871268100742,26721.269372771076,366.52230445251234,146.67649751586458,0.0,0.0,24384.58141915741,0.0,0.0
2013-07-18,0.0,0.0,25043.90936691284,0.0,0.0,22218.396400033955,26796.434359076313,368.624491395948,147.17227686309357,0.0,0.0,24644.24670191574,0.0,0.0
2013-07-19,0.0,0.0,25082.382012939455,0.0,0.0,22229.119459818845,27150.78504315262,368.3153511131263,148.0221572982742,0.0,0.0,24987.481792337036,0.0,0.0
2013-07-22,0.0,0.0,25135.28350646973,0.0,0.0,22379.242296807293,27285.008818152623,368.06802945251235,147.70344875792998,0.0,0.0,24906.89499415741,0.0,0.0
2013-07-23,0.0,0.0,25118.451379852297,0.0,0.0,22293.45781852818,27188.36753630524,367.57340971717605,147.42015978240508,0.0,0.0,24948.67989798889,0.0,0.0
2013-07-24,0.0,0.0,24909.25051940918,0.0,0.0,22132.609404013638,27145.41699331322,366.3368249999977,146.46403416137238,0.0,0.0,24671.10972701111,0.0,0.0
2013-07-25,0.0,0.0,25137.688620147706,0.0,0.0,22154.05804132462,27279.64076831322,366.8314683212257,147.24310248412627,0.0,0.0,24835.264055747222,0.0,0.0
2013-07-26,0.0,0.0,25036.695860443117,0.0,0.0,22132.609404013638,27456.81508630524,368.00621083030467,147.0660316772415,0.0,0.0,24772.5867,0.0,0.0
2013-07-29,0.0,0.0,24861.159253234866,0.0,0.0,21971.7635072403,27376.282050160604,366.08950333938367,146.74732313689728,0.0,0.0,24566.64519032593,0.0,0.0
2013-07-30,0.0,0.0,24882.801607208254,0.0,0.0,21961.040447455413,27381.650100000003,365.1620824909187,146.60568540343783,0.0,0.0,24518.891990421296,0.0,0.0
2013-07-31,0.0,0.0,24732.851867764282,0.0,0.0,21522.521499928287,27126.676085387044,367.078766395948,0.7408809890701497,21143.64548455925,0.0,198.36020959320075,0.0,0.0
2013-08-01,0.0,0.0,25069.27114018631,0.0,0.0,21869.1497795784,27296.81579512902,372.76704666061164,0.7469669918014356,21504.1551558815,0.0,201.58519714126592,0.0,0.0
2013-08-02,0.0,0.0,25090.745717764283,0.0,0.0,21858.64596705151,27307.449780516057,375.425695547483,0.747324999995403,21546.29269632225,0.0,200.69471153106696,0.0,0.0
2013-08-05,0.0,0.0,25176.63856704941,0.0,0.0,21816.630716943935,27270.231845774084,374.6219119434333,0.7478619781448138,21462.01761544075,0.0,200.21337887573247,0.0,0.0
2013-08-06,0.0,0.0,24923.72749555893,0.0,0.0,21617.05581267033,27142.626049354938,373.0761869434333,0.7469669918014356,21302.83155,0.0,198.9859567344666,0.0,0.0
2013-08-07,0.0,0.0,24747.16703925476,0.0,0.0,21470.002437293817,27163.894020129017,369.7992574909187,0.7433869781448413,21270.0581058815,0.0,198.28801153106696,0.0,0.0
2013-08-08,0.0,0.0,24849.76334906845,0.0,0.0,21522.521499928287,27163.894020129017,372.27240333938363,0.747324999995403,21368.378438237,0.0,199.37101918640144,0.0,0.0
2013-08-09,0.0,0.0,24823.51765444107,0.0,0.0,21448.99481224003,27068.19017987099,371.46864332122567,0.7441029945327764,21298.15039484825,0.0,198.76934418640144,0.0,0.0
2013-08-12,0.0,0.0,24954.744307235716,0.0,0.0,21364.961845762256,26956.53637564507,370.97399999999766,0.7419550136520523,21326.240897796248,0.0,197.9270028587342,0.0,0.0
2013-08-13,0.0,0.0,24921.341026863098,0.0,0.0,21470.002437293817,27057.556194483954,370.97399999999766,0.7424919918014631,21419.880075,0.0,198.28801153106696,0.0,0.0
2013-08-14,0.0,0.0,24823.51765444107,0.0,0.0,21385.969470816042,26844.882571419148,366.89328694343334,0.7373009754135555,21270.0581058815,0.0,197.37347214126592,0.0,0.0
2013-08-15,0.0,0.0,24363.027494627382,0.0,0.0,21070.85262874661,26392.947319483952,360.4630652828194,0.7254869781449514,21031.278114711,0.0,196.29044612426765,0.0,0.0
2013-08-16,0.0,0.0,24260.43118481369,0.0,0.0,21028.837378639033,26270.65952987099,359.16466194343343,0.7211910163835032,21059.37040367775,0.0,195.49624907913213,0.0,0.0
2013-08-19,0.0,0.0,24014.677699068452,0.0,0.0,20755.735786677174,26318.511450000005,357.6189369434334,0.7179690109208766,20947.00481984825,0.0,192.39160387573247,0.0,0.0
2013-08-20,0.0,0.0,24360.64102593155,0.0,0.0,20955.308224688153,26392.947319483952,361.26684888686907,0.7181479808763198,20984.4594191185,0.0,193.5708817344666,0.0,0.0
2013-08-21,0.0,0.0,24212.712732950593,0.0,0.0,20808.25484931164,26233.441595129018,358.17539888686906,0.7125990245775258,20839.318605151748,0.0,192.5119278587342,0.0,0.0
2013-08-22,0.0,0.0,24553.904942764282,0.0,0.0,21049.84500369282,26403.581304870993,361.76146862220537,0.7156419918016282,21124.91729191475,0.0,195.3759067344666,0.0,0.0
2013-08-23,0.0,0.0,24615.93856611786,0.0,0.0,21070.85262874661,26472.701195774083,361.8233108303047,0.7197589836076331,21129.60023308525,0.0,196.77179714126592,0.0,0.0
2013-08-26,0.0,0.0,24618.32503481369,0.0,0.0,20934.300599634364,26509.919130516057,361.08136943435443,0.71134603004018,21082.779751473998,0.0,196.43486061019902,0.0,0.0
2013-08-27,0.0,0.0,24040.92339369583,0.0,0.0,20430.11389894953,26079.25184935494,355.2076097171761,0.7075869781450616,20656.72319191475,0.0,195.20743846893316,0.0,0.0
2013-08-28,0.0,0.0,24088.64184555893,0.0,0.0,20461.626569661526,26190.90565358086,357.1242936222054,0.7022169918017108,20675.45138455925,0.0,198.4564797966004,0.0,0.0
2013-08-29,0.0,0.0,24329.62421425476,0.0,0.0,20514.145632295993,26270.65952987099,358.85552166061177,0.7050809890703699,20736.3171176445,0.0,196.3867163276673,0.0,0.0
2013-08-30,0.0,0.0,18241.90633086777,0.0,0.0,22134.608141624834,29111.69637599793,356.6296738868691,0.003950999827802994,26127.73465515747,0.0,1.9576799926758555,0.0,0.0
2013-09-03,0.0,0.0,18365.481766326902,0.0,0.0,22316.786888546372,29300.96361949845,359.16466194343343,0.0039479999498766094,26293.850314947507,0.0,1.9720799560547622,0.0,0.0
2013-09-04,0.0,0.0,18527.22002040863,0.0,0.0,22487.578294173432,29638.096037998966,362.93623471717603,0.003972999949849083,26560.823527578734,0.0,1.9826400146485126,0.0,0.0
2013-09-05,0.0,0.0,18556.297245918275,0.0,0.0,22544.508317149357,29679.498106499486,363.05989554748305,0.003966999812526587,26626.083897683715,0.0,1.989359985351638,0.0,0.0
2013-09-06,0.0,0.0,18607.181004081725,0.0,0.0,22544.508317149357,29691.327591248708,362.6270944343544,0.003977000041397413,26614.218170104978,0.0,1.9891199340821066,0.0,0.0
2013-09-09,0.0,0.0,18888.860733673097,0.0,0.0,22806.389096237184,29874.678964252857,365.8421816787697,0.004004999919296271,26946.449489685056,0.0,2.0114399414063264,0.0,0.0
2013-09-10,0.0,0.0,19074.223193622587,0.0,0.0,23079.6558799202,30063.94846399689,369.36645637779003,0.004009000010844601,27338.01171031494,0.0,2.012159912109451,0.0,0.0
2013-09-11,0.0,0.0,19083.31017321396,0.0,0.0,23102.427889110568,30265.042936003116,372.086923886869,0.004038000102365403,27450.732727578732,0.0,2.0275200805664833,0.0,0.0
2013-09-12,0.0,0.0,18943.37845178604,0.0,0.0,22931.635146784214,30217.727253249745,371.2213216606117,0.004038999934517623,27338.01171031494,0.0,2.015520080566483,0.0,0.0
2013-09-13,0.0,0.0,19046.963641326904,0.0,0.0,22999.95384775391,30288.701905501563,372.27240333938363,0.004072000117586756,27415.135544842527,0.0,2.0147999267578887,0.0,0.0
2013-09-16,0.0,0.0,19088.76180637741,0.0,0.0,23250.448622246553,30560.773286003117,373.94178916969065,0.004109000010734494,27771.100582736206,0.0,2.014320007324295,0.0,0.0
2013-09-17,0.0,0.0,19277.75961275482,0.0,0.0,23364.3086681984,30578.51864124871,376.1058183212256,0.004122999949683922,27889.7533322113,0.0,2.023439941406327,0.0,0.0
2013-09-18,0.0,0.0,19461.304399490356,0.0,0.0,23569.259424310305,30767.785884749228,380.43382945251227,0.004172000117476649,28239.78437473755,0.0,2.04792004394539,0.0,0.0
2013-09-19,0.0,0.0,19441.315540050506,0.0,0.0,23478.16871415024,30667.2363925026,380.31016862220525,0.004152999873356945,28334.707932211302,0.0,2.0428800659180464,0.0,0.0
2013-09-20,0.0,0.0,19370.440149490358,0.0,0.0,23261.834626841737,30483.885019498448,376.9095783393836,0.004097999949711449,27860.09014484253,0.0,2.0169600219727326,0.0,0.0
2013-09-23,0.0,0.0,19372.257822704316,0.0,0.0,22931.635146784214,30270.958806499486,374.00363137779,0.00407999991921369,27771.100582736206,0.0,2.007119934082107,0.0,0.0
2013-09-24,0.0,0.0,19384.978762245177,0.0,0.0,22783.617087046816,30117.177761003117,374.9928944343543,0.004061000056563712,27871.955872421262,0.0,2.00903997802742,0.0,0.0
